CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
JOR,Jordan,2020-06-03,757,2,9,0,561,12,Middle East & North Africa,Upper middle income,46451000000,10101694
ROU,Romania,2020-03-18,260,76,0,0,19,3,Europe,Upper middle income,263133000000,19364557
ROU,Romania,2020-05-18,17036,165,1120,13,9930,40,Europe,Upper middle income,263133000000,19364557
ECU,Ecuador,2020-06-15,47322,571,3929,33,23349,285,Latin America & Caribbean,Upper middle income,107730000000,17373662
ESY,Estonia,2020-03-01,1,0,0,0,0,0,Europe,High income,33235000000,1325648
ESY,Estonia,2020-04-22,1559,7,44,1,184,15,Europe,High income,33235000000,1325648
IRL,Ireland,2020-03-15,129,0,2,0,0,0,Europe,High income,405185000000,4882495
HND,Honduras,2020-06-19,11258,519,349,6,1214,35,Latin America & Caribbean,Lower middle income,25560000000,9746117
Guadeloupe,Guadeloupe,2020-03-18,27,9,0,0,0,0,Latin America & Caribbean,NULL,NULL,NULL
LBY,Libya,2020-05-15,64,0,3,0,28,0,Middle East & North Africa,Upper middle income,50424000000,6777452
LBY,Libya,2020-06-16,484,17,10,0,76,6,Middle East & North Africa,Upper middle income,50424000000,6777452
LTU,Lithuania,2020-05-24,1623,7,63,0,1138,3,Europe,High income,57602000000,2759627
SUR,Suriname,2020-06-07,122,22,1,0,9,0,Latin America & Caribbean,Upper middle income,3919000000,581372
THA,Thailand,2020-03-15,114,32,1,0,35,0,East Asia & Pacific,Upper middle income,547431000000,69037513
THA,Thailand,2020-04-13,2579,28,40,2,1288,70,East Asia & Pacific,Upper middle income,547431000000,69037513
CYP,Cyprus,2020-04-02,356,36,10,1,28,0,Europe,High income,26348000000,1179551
CYP,Cyprus,2020-05-24,935,8,17,0,594,0,Europe,High income,26348000000,1179551
LIE,Liechtenstein,2020-04-05,77,0,1,0,0,0,Europe,High income,6193677543,38019
LIE,Liechtenstein,2020-05-04,82,0,1,0,55,0,Europe,High income,6193677543,38019
BOL,Bolivia,2020-06-13,17842,913,585,26,2768,337,Latin America & Caribbean,Lower middle income,47052000000,11513100
GHA,Ghana,2020-04-03,205,1,5,0,31,0,Sub-Saharan Africa,Lower middle income,72264000000,28833629
PLW,Palestine,2020-05-14,375,0,2,0,310,0,Middle East & North Africa,Lower middle income,13397100000,5051953
OMN,Others,2020-04-29,721,0,15,0,645,0,NULL,NULL,NULL,NULL
Macau,Macau,2020-01-31,7,0,NULL,0,NULL,0,East Asia & Pacific,NULL,NULL,NULL
Macau,Macau,2020-02-26,10,0,0,0,7,0,East Asia & Pacific,NULL,NULL,NULL
AZE,Azerbaijan,2020-03-01,3,3,0,0,0,0,Europe,Upper middle income,47429000000,10047718
#N/A,Holy See,2020-03-29,6,0,0,0,0,0,Europe,NULL,NULL,NULL
HRV,Croatia,2020-02-27,3,0,0,0,0,0,Europe,High income,64590000000,4130304
HRV,Croatia,2020-05-27,2244,0,101,0,2047,1,Europe,High income,64590000000,4130304
HRV,Croatia,2020-03-07,12,1,0,0,0,0,Europe,High income,64590000000,4130304
HRV,Croatia,2020-05-01,2085,9,75,6,1421,73,Europe,High income,64590000000,4130304
HRV,Croatia,2020-05-04,2101,5,80,1,1522,33,Europe,High income,64590000000,4130304
TUN,Tunisia,2020-06-17,1128,3,50,1,1004,2,Middle East & North Africa,Lower middle income,35150000000,11694719
SOM,Somalia,2020-03-26,2,1,0,0,0,0,Sub-Saharan Africa,Low income,8341000000,15442905
SOM,Somalia,2020-04-27,480,44,26,3,10,0,Sub-Saharan Africa,Low income,8341000000,15442905
SOM,Somalia,2020-05-29,1828,0,72,0,310,0,Sub-Saharan Africa,Low income,8341000000,15442905
SMR,San Marino,2020-02-27,1,1,0,0,0,0,Europe,High income,1672000000,33860
SMR,San Marino,2020-05-04,582,0,41,0,86,0,Europe,High income,1672000000,33860
NGA,Nigeria,2020-03-22,30,8,0,0,2,1,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NGA,Nigeria,2020-05-25,8068,229,233,7,2311,48,Sub-Saharan Africa,Lower middle income,496122000000,200963599
OMN,Others,2020-02-28,705,0,6,2,10,0,NULL,NULL,NULL,NULL
KWT,Kuwait,2020-05-15,12860,885,96,8,3640,189,Middle East & North Africa,High income,142999000000,4207083
KWT,Kuwait,2020-05-21,18609,1041,129,5,5205,320,Middle East & North Africa,High income,142999000000,4207083
Macau,Macau,2020-02-04,10,2,0,0,0,0,East Asia & Pacific,NULL,NULL,NULL
Macau,Macau,2020-02-27,10,0,0,0,8,1,East Asia & Pacific,NULL,NULL,NULL
Macau,Macau,2020-03-01,10,0,0,0,8,0,East Asia & Pacific,NULL,NULL,NULL
HRV,Croatia,2020-04-09,1407,64,20,1,219,40,Europe,High income,64590000000,4130304
HRV,Croatia,2020-03-02,7,0,0,0,0,0,Europe,High income,64590000000,4130304
HRV,Croatia,2020-05-02,2088,3,77,2,1463,42,Europe,High income,64590000000,4130304
NGA,Nigeria,2020-03-28,89,19,1,0,3,0,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NGA,Nigeria,2020-05-22,7261,245,221,10,2007,100,Sub-Saharan Africa,Lower middle income,496122000000,200963599
OMN,Others,2020-02-19,621,79,0,0,1,1,NULL,NULL,NULL,NULL
OMN,Others,2020-04-20,721,0,15,0,644,0,NULL,NULL,NULL,NULL
OMN,Others,2020-05-28,721,0,15,0,651,0,NULL,NULL,NULL,NULL
AND,Andorra,2020-03-03,1,0,0,0,0,0,Europe,High income,2858406626,77142
AND,Andorra,2020-03-06,1,0,0,0,0,0,Europe,High income,2858406626,77142
AND,Andorra,2020-05-03,748,1,45,1,493,21,Europe,High income,2858406626,77142
AND,Andorra,2020-05-06,751,0,46,0,521,7,Europe,High income,2858406626,77142
AND,Andorra,2020-06-07,852,0,51,0,744,3,Europe,High income,2858406626,77142
KSV,Kosovo,2020-06-03,1142,78,30,0,871,42,Europe,Upper middle income,7939000000,1810463
AND,Andorra,2020-04-04,466,27,17,1,21,5,Europe,High income,2858406626,77142
AND,Andorra,2020-04-07,545,20,22,1,39,8,Europe,High income,2858406626,77142
AND,Andorra,2020-06-10,852,0,51,0,759,2,Europe,High income,2858406626,77142
NPL,Nepal,2020-02-13,1,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-03-10,1,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-05-13,250,33,0,0,35,2,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-06-11,4614,250,15,0,861,187,South Asia,Low income,33035000000,28608710
CMR,Cameroon,2020-03-29,139,48,6,4,5,3,Sub-Saharan Africa,Lower middle income,42047000000,25876380
CAN,Canada,2020-04-28,51150,1534,2983,142,19231,963,North America,High income,1832490000000,37411047
IDN,Indonesia,2020-03-27,1046,153,87,9,46,11,East Asia & Pacific,Lower middle income,1208860000000,270625568
IDN,Indonesia,2020-05-01,10551,433,800,8,1591,69,East Asia & Pacific,Lower middle income,1208860000000,270625568
TCD,Chad,2020-05-21,588,23,58,1,186,9,Sub-Saharan Africa,Low income,12547000000,15946876
KHM,Cambodia,2020-03-01,1,0,0,0,1,0,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2020-03-27,99,3,0,0,11,1,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2020-03-30,107,4,0,0,21,0,East Asia & Pacific,Lower middle income,29309000000,16486542
CMR,Cameroon,2020-03-26,75,0,1,0,2,0,Sub-Saharan Africa,Lower middle income,42047000000,25876380
OMN,Others,2020-03-25,712,712,10,10,587,587,NULL,NULL,NULL,NULL
OMN,Others,2020-03-28,714,2,10,0,597,0,NULL,NULL,NULL,NULL
USA,United States,2020-03-05,221,68,12,1,8,0,North America,High income,22198120000000,329064917
USA,United States,2020-03-08,537,120,21,4,8,0,North America,High income,22198120000000,329064917
MRT,Mauritania,2020-05-01,8,0,1,0,6,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
SMR,San Marino,2020-03-30,230,6,25,3,13,7,Europe,High income,1672000000,33860
MRT,Mauritania,2020-06-02,668,80,31,8,55,28,Sub-Saharan Africa,Lower middle income,5697000000,4525696
PLW,Palestine,2020-04-24,484,4,4,0,92,0,Middle East & North Africa,Lower middle income,13397100000,5051953
PLW,Palestine,2020-05-20,398,7,2,0,346,0,Middle East & North Africa,Lower middle income,13397100000,5051953
PLW,Palestine,2020-06-15,505,13,3,0,415,0,Middle East & North Africa,Lower middle income,13397100000,5051953
VNM,Vietnam,2020-04-17,268,0,0,0,198,21,East Asia & Pacific,Lower middle income,282372000000,96462106
OMN,Others,2020-02-25,691,0,3,0,0,0,NULL,NULL,NULL,NULL
OMN,Others,2020-03-22,712,0,8,0,567,242,NULL,NULL,NULL,NULL
VNM,Vietnam,2020-05-16,318,4,0,0,260,0,East Asia & Pacific,Lower middle income,282372000000,96462106
VNM,Vietnam,2020-05-19,324,0,0,0,263,0,East Asia & Pacific,Lower middle income,282372000000,96462106
VNM,Vietnam,2020-05-22,324,0,0,0,267,1,East Asia & Pacific,Lower middle income,282372000000,96462106
VNM,Vietnam,2020-06-11,332,0,0,0,321,1,East Asia & Pacific,Lower middle income,282372000000,96462106
VNM,Vietnam,2020-06-17,335,1,0,0,325,0,East Asia & Pacific,Lower middle income,282372000000,96462106
PLW,Palestine,2020-06-18,600,45,3,0,415,0,Middle East & North Africa,Lower middle income,13397100000,5051953
NPL,Nepal,2020-04-20,31,0,0,0,4,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-05-19,402,27,2,0,37,1,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-06-17,7177,586,20,1,1167,9,South Asia,Low income,33035000000,28608710
USA,United States,2020-05-11,1347881,18621,80682,1156,232733,16564,North America,High income,22198120000000,329064917
USA,United States,2020-06-06,1925765,23133,110084,711,500849,9143,North America,High income,22198120000000,329064917
USA,United States,2020-06-09,1979489,18061,111989,978,524860,6338,North America,High income,22198120000000,329064917
TJK,Tajikistan,2020-05-10,612,0,20,0,0,0,Central Asia,Low income,7523000000,9101000
USA,United States,2020-03-11,1281,322,36,8,8,0,North America,High income,22198120000000,329064917
USA,United States,2020-03-14,2726,547,54,7,12,0,North America,High income,22198120000000,329064917
USA,United States,2020-04-06,366667,29595,10783,1164,19581,2133,North America,High income,22198120000000,329064917
PLW,Palestine,2020-05-23,423,0,3,1,348,2,Middle East & North Africa,Lower middle income,13397100000,5051953
PLW,Palestine,2020-06-21,833,49,3,0,439,2,Middle East & North Africa,Lower middle income,13397100000,5051953
KSV,Kosovo,2020-03-31,112,18,1,0,6,5,Europe,Upper middle income,7939000000,1810463
CMR,Cameroon,2020-06-01,6397,493,199,8,3629,61,Sub-Saharan Africa,Lower middle income,42047000000,25876380
CAN,Canada,2020-01-26,1,1,NULL,0,NULL,0,North America,High income,1832490000000,37411047
CAN,Canada,2020-05-18,79411,1079,5960,57,39251,688,North America,High income,1832490000000,37411047
CAN,Canada,2020-05-27,88989,899,6876,123,46248,896,North America,High income,1832490000000,37411047
GEO,Georgia,2020-04-02,134,17,0,0,26,3,Europe,Upper middle income,18888000000,3996765
GEO,Georgia,2020-04-28,511,14,6,0,168,12,Europe,Upper middle income,18888000000,3996765
BLZ,Belize,2020-04-17,18,0,2,0,0,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BEN,Benin,2020-03-17,1,0,0,0,0,0,Sub-Saharan Africa,Low income,12129000000,11801151
BEN,Benin,2020-04-09,26,0,1,0,5,0,Sub-Saharan Africa,Low income,12129000000,11801151
BRB,Barbados,2020-04-05,56,4,1,1,6,6,Latin America & Caribbean,High income,5339000000,287025
JPN,Japan,2020-01-26,4,2,NULL,0,1,1,East Asia & Pacific,High income,5495420000000,126860301
JPN,Japan,2020-03-27,1468,81,49,2,372,13,East Asia & Pacific,High income,5495420000000,126860301
MUS,Mauritius,2020-03-19,3,0,0,0,0,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
MUS,Mauritius,2020-05-22,332,0,10,0,322,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
GUY,Guyana,2020-06-20,183,0,12,0,102,0,Latin America & Caribbean,Upper middle income,4609000000,782766
GNB,Guinea-Bissau,2020-04-26,53,1,1,1,3,0,Sub-Saharan Africa,Low income,1669000000,1920922
GNB,Guinea-Bissau,2020-05-22,1114,5,6,0,42,0,Sub-Saharan Africa,Low income,1669000000,1920922
GUY,Guyana,2020-03-19,7,0,1,0,0,0,Latin America & Caribbean,Upper middle income,4609000000,782766
GUY,Guyana,2020-05-16,117,1,10,0,43,0,Latin America & Caribbean,Upper middle income,4609000000,782766
GUY,Guyana,2020-06-17,171,0,12,0,102,3,Latin America & Caribbean,Upper middle income,4609000000,782766
CHL,Chile,2020-03-14,61,18,0,0,0,0,Latin America & Caribbean,High income,313561000000,18952038
GNQ,Guinea,2020-03-23,4,2,0,0,0,0,Sub-Saharan Africa,Low income,13603000000,12771246
GNQ,Guinea,2020-04-21,688,66,6,1,127,5,Sub-Saharan Africa,Low income,13603000000,12771246
TTO,Trinidad and Tobago,2020-04-16,114,0,8,0,20,1,Latin America & Caribbean,High income,23235000000,1394973
TTO,Trinidad and Tobago,2020-05-15,116,0,8,0,107,0,Latin America & Caribbean,High income,23235000000,1394973
DNK,Denmark,2020-03-13,804,187,0,0,1,0,Europe,High income,364546000000,5771876
DNK,Denmark,2020-04-08,5597,331,218,15,1763,142,Europe,High income,364546000000,5771876
DNK,Denmark,2020-04-11,6191,177,260,13,2111,182,Europe,High income,364546000000,5771876
DNK,Denmark,2020-05-19,11242,76,551,3,9614,115,Europe,High income,364546000000,5771876
DNK,Denmark,2020-06-11,12235,19,593,0,11155,51,Europe,High income,364546000000,5771876
NIU,North Macedonia,2020-06-21,5106,101,238,5,1926,22,Europe,Upper middle income,13700000000,2083459
ALB,Albania,2020-03-22,89,13,2,0,2,0,Europe,Upper middle income,17210000000,2880917
NLD,Netherlands,2020-03-18,2056,348,58,15,2,0,Europe,High income,954931000000,17097130
NLD,Netherlands,2020-04-28,38612,172,4582,48,117,0,Europe,High income,954931000000,17097130
NLD,Netherlands,2020-05-24,45437,172,5841,11,174,0,Europe,High income,954931000000,17097130
HND,Honduras,2020-05-15,2460,142,134,1,264,11,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,2020-05-18,2798,152,146,4,340,21,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,2020-06-16,9656,478,330,8,1075,50,Latin America & Caribbean,Lower middle income,25560000000,9746117
Guadeloupe,Guadeloupe,2020-03-15,3,2,0,0,0,0,Latin America & Caribbean,NULL,NULL,NULL
Guadeloupe,Guadeloupe,2020-03-21,53,8,0,0,0,0,Latin America & Caribbean,NULL,NULL,NULL
GMB,Gambia,2020-06-09,28,0,1,0,21,0,Sub-Saharan Africa,Low income,1870000000,2347706
LBY,Libya,2020-06-13,418,9,8,2,62,3,Middle East & North Africa,Upper middle income,50424000000,6777452
ROU,Romania,2020-05-15,16437,190,1070,17,9370,317,Europe,Upper middle income,263133000000,19364557
ROU,Romania,2020-05-24,18070,213,1185,9,11399,212,Europe,Upper middle income,263133000000,19364557
IRL,Ireland,2020-06-16,25334,13,1709,3,22698,0,Europe,High income,405185000000,4882495
ROU,Romania,2020-03-24,794,218,11,4,79,6,Europe,Upper middle income,263133000000,19364557
LTU,Lithuania,2020-04-19,1298,59,35,2,242,14,Europe,High income,57602000000,2759627
LTU,Lithuania,2020-04-28,1344,0,44,3,536,62,Europe,High income,57602000000,2759627
GNQ,Equatorial Guinea,2020-05-04,315,0,3,2,13,4,Sub-Saharan Africa,Upper middle income,12263000000,1355986
ERI,Eritrea,2020-04-10,34,1,0,0,0,0,Sub-Saharan Africa,Low income,8116000000,3497117
POL,Poland,2020-03-30,2055,193,31,9,7,0,Europe,High income,643274000000,37887768
POL,Poland,2020-04-25,11273,381,524,30,2126,182,Europe,High income,643274000000,37887768
POL,Poland,2020-04-28,12218,316,596,34,2655,189,Europe,High income,643274000000,37887768
GNQ,Equatorial Guinea,2020-04-28,315,57,1,0,9,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
GNQ,Equatorial Guinea,2020-05-01,315,0,1,0,9,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
GNQ,Equatorial Guinea,2020-05-30,1306,0,12,0,200,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
ERI,Eritrea,2020-04-04,29,7,0,0,0,0,Sub-Saharan Africa,Low income,8116000000,3497117
ERI,Eritrea,2020-04-07,31,0,0,0,0,0,Sub-Saharan Africa,Low income,8116000000,3497117
ERI,Eritrea,2020-05-03,39,0,0,0,26,0,Sub-Saharan Africa,Low income,8116000000,3497117
ERI,Eritrea,2020-06-07,39,0,0,0,39,0,Sub-Saharan Africa,Low income,8116000000,3497117
IRN,Iran,2020-03-23,23049,1411,1812,127,8376,741,Middle East & North Africa,Upper middle income,495694000000,82913906
IRN,Iran,2020-04-21,84802,1297,5297,88,60965,1692,Middle East & North Africa,Upper middle income,495694000000,82913906
IRQ,Iraq,2020-02-23,0,0,0,0,0,0,Middle East & North Africa,Upper middle income,246932000000,39309783
KSV,Kosovo,2020-05-31,1064,0,30,0,829,0,Europe,Upper middle income,7939000000,1810463
SMR,San Marino,2020-03-04,16,6,1,0,0,0,Europe,High income,1672000000,33860
SMR,San Marino,2020-05-27,667,1,42,0,294,19,Europe,High income,1672000000,33860
SMR,San Marino,2020-05-30,671,0,42,0,357,13,Europe,High income,1672000000,33860
USA,United States,2020-02-05,12,1,0,0,0,0,North America,High income,22198120000000,329064917
SSD,South Sudan,2020-04-19,4,0,0,0,0,0,Sub-Saharan Africa,Low income,2796000000,11062113
TJK,Tajikistan,2020-06-05,4370,81,48,0,2491,90,Central Asia,Low income,7523000000,9101000
USA,United States,2020-04-09,461437,32385,16478,1783,25410,1851,North America,High income,22198120000000,329064917
USA,United States,2020-04-15,636350,28680,28325,2494,52096,4333,North America,High income,22198120000000,329064917
USA,United States,2020-05-05,1204351,23976,71064,2142,189791,2611,North America,High income,22198120000000,329064917
USA,United States,2020-05-08,1283929,26906,77180,1518,198993,3957,North America,High income,22198120000000,329064917
SSD,South Sudan,2020-05-18,290,0,4,0,4,0,Sub-Saharan Africa,Low income,2796000000,11062113
VNM,Vietnam,2020-03-13,47,8,0,0,16,0,East Asia & Pacific,Lower middle income,282372000000,96462106
VNM,Vietnam,2020-04-20,268,0,0,0,214,12,East Asia & Pacific,Lower middle income,282372000000,96462106
USA,United States,2020-02-08,12,0,0,0,0,0,North America,High income,22198120000000,329064917
USA,United States,2020-02-14,15,0,0,0,3,0,North America,High income,22198120000000,329064917
USA,United States,2020-04-12,555313,28917,22019,1557,32988,1718,North America,High income,22198120000000,329064917
USA,United States,2020-05-14,1417774,27368,85898,1779,246414,2984,North America,High income,22198120000000,329064917
VNM,Vietnam,2020-06-14,334,0,0,0,323,0,East Asia & Pacific,Lower middle income,282372000000,96462106
SSD,South Sudan,2020-05-15,236,33,4,4,4,1,Sub-Saharan Africa,Low income,2796000000,11062113
USA,United States,2020-06-12,2048986,25639,114669,849,547386,7094,North America,High income,22198120000000,329064917
USA,United States,2020-02-11,13,1,0,0,3,0,North America,High income,22198120000000,329064917
VNM,Vietnam,2020-06-20,349,0,0,0,327,1,East Asia & Pacific,Lower middle income,282372000000,96462106
VNM,Vietnam,2020-02-13,16,1,0,0,7,1,East Asia & Pacific,Lower middle income,282372000000,96462106
ZWE,Zimbabwe,2020-03-29,7,0,1,0,0,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
ZMB,Zambia,2020-06-11,1200,0,10,0,912,0,Sub-Saharan Africa,Lower middle income,25272000000,17861030
ZMB,Zambia,2020-06-14,1358,1,11,1,1122,18,Sub-Saharan Africa,Lower middle income,25272000000,17861030
ZWE,Zimbabwe,2020-04-24,29,1,4,0,2,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
ZWE,Zimbabwe,2020-05-29,149,0,4,0,28,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
ZWE,Zimbabwe,2020-06-01,203,25,4,0,29,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
TWN,Taiwan,2020-03-04,42,0,1,0,12,0,East Asia & Pacific,High income,633695000000,23773876
ALB,Albania,2020-04-17,539,21,26,0,283,6,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-06-14,1521,57,36,0,1044,5,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-04-23,663,29,27,0,385,29,Europe,Upper middle income,17210000000,2880917
HUN,Hungary,2020-03-24,187,20,9,2,21,5,Europe,High income,177734000000,9684679
